,ctime,title,brief,content
88,2021-01-20 22:03:43,湖北襄阳：将安排春节返襄回襄人员一次免费核酸检测,【湖北襄阳：将安排春节返襄回襄人员一次免费核酸检测】财联社1月20日讯，湖北省襄阳市新型冠状病毒感染肺炎疫情防控指挥部发布通告称，国内低风险地区人员往来襄阳，凭健康码绿码、测体温正常即可通行。春节返襄回襄人员要规划好行程，做好个人防护，到家后第一时间向所在的村（社区）报告，由村（社区）安排一次免费核酸检测。宾馆酒店对入住旅客，根据个人意愿，免费提供一次核酸检测服务。,【湖北襄阳：将安排春节返襄回襄人员一次免费核酸检测】财联社1月20日讯，湖北省襄阳市新型冠状病毒感染肺炎疫情防控指挥部发布通告称，国内低风险地区人员往来襄阳，凭健康码绿码、测体温正常即可通行。春节返襄回襄人员要规划好行程，做好个人防护，到家后第一时间向所在的村（社区）报告，由村（社区）安排一次免费核酸检测。宾馆酒店对入住旅客，根据个人意愿，免费提供一次核酸检测服务。
89,2021-01-20 22:02:52,中国中期：重组方案需调整完善 明起继续停牌,【中国中期：重组方案需调整完善 明起继续停牌】财联社1月20日讯，中国中期公告，公司因筹划发行股份购买国际期货70.02%股权并配套募资事项自1月14日开市起停牌。停牌期间，交易各方主要就重组方案进行了进一步协商，鉴于此次重大资产重组方案需要调整和完善，并需要与有权机关进一步进行政策咨询和方案论证，公司预计无法在1月21日前按照要求披露相关信息。公司股票自1月21日上午开市起继续停牌。,【中国中期：重组方案需调整完善 明起继续停牌】财联社1月20日讯，中国中期公告，公司因筹划发行股份购买国际期货70.02%股权并配套募资事项自1月14日开市起停牌。停牌期间，交易各方主要就重组方案进行了进一步协商，鉴于此次重大资产重组方案需要调整和完善，并需要与有权机关进一步进行政策咨询和方案论证，公司预计无法在1月21日前按照要求披露相关信息。公司股票自1月21日上午开市起继续停牌。
90,2021-01-20 22:02:16,特朗普：将以某种身份回归,【特朗普：将以某种身份回归】财联社1月20日讯，特朗普在总统告别仪式上对支持者们表示，将“永远为你们而战”，并保证会以某种身份回归。 (BBC),【特朗普：将以某种身份回归】财联社1月20日讯，特朗普在总统告别仪式上对支持者们表示，将“永远为你们而战”，并保证会以某种身份回归。 (BBC)
91,2021-01-20 21:59:13,新华每日电讯：事关亿万群众 春节返乡须尽快出细则,【新华每日电讯：事关亿万群众 春节返乡须尽快出细则】财联社1月20日讯，虽然很多地方都在倡导“就地过年”，但交通运输部预计今年春运仍将有17亿人次流动。“春节返乡须持7日内核酸阴性证明”的防疫新规，将直接影响亿万群众的出行。但目前官方发布的信息量有限，还有诸多疑问待解，需要尽快制定实施细则。期待有关部门尽快制定实施细则，给民众吃下定心丸，让各地防疫工作更有序，为“精准防疫、科学防疫”创造条件。,【新华每日电讯：事关亿万群众 春节返乡须尽快出细则】财联社1月20日讯，虽然很多地方都在倡导“就地过年”，但交通运输部预计今年春运仍将有17亿人次流动。“春节返乡须持7日内核酸阴性证明”的防疫新规，将直接影响亿万群众的出行。但目前官方发布的信息量有限，还有诸多疑问待解，需要尽快制定实施细则。期待有关部门尽快制定实施细则，给民众吃下定心丸，让各地防疫工作更有序，为“精准防疫、科学防疫”创造条件。
92,2021-01-20 21:50:17,美股盘前要闻一览,"【美股盘前要闻一览】财联社1月20日讯，美东时间周三，投资者需重点关注的美股市场财经要闻如下： 
1、美股三大股指期货盘前走高，道指期货涨0.3%，标普500期货涨0.5%，纳指期货涨0.98%。
2、当地时间1月20日上午，特朗普离开白宫，前往停放“空军一号”总统专机的马里兰州安德鲁斯联合基地。
3、摩根士丹利四季报稳超市场预期，四季度营收136.4亿美元，利润33.9亿美元，同比大增51%，调整后每股收益1.92美元。
4、研究显示辉瑞/BioNTech疫苗对英国变种病毒有效。
5、半导体设备制造巨头阿斯麦（ASML）发布业绩，Q4净销售额为42.54亿欧元，市场预期为37.34亿欧元；净利润为13.50亿欧元，市场预期为10.15亿欧元。
6、百世集团回应“在战略评估中考虑出售企业”市场传闻不实，董事长兼CEO周韶宁没有出售公司股份的计划。
7、百度盘前一度涨超4%，消息称百度拟春节后在港上市，确定高盛和中信为其上市保荐团队。
8、奈飞盘前涨超14%，四季度营收增长24%超预期，订阅用户首破2亿人次。

美股时段值得关注的重要事件
1月20日
23:00 加拿大央行利率决议、美国1月NAHB房产市场指数
1月21日
00:30 美国第46任总统就职典礼
05:30 美国至1月15日当周API原油库存","【美股盘前要闻一览】财联社1月20日讯，美东时间周三，投资者需重点关注的美股市场财经要闻如下： 
1、美股三大股指期货盘前走高，道指期货涨0.3%，标普500期货涨0.5%，纳指期货涨0.98%。
2、当地时间1月20日上午，特朗普离开白宫，前往停放“空军一号”总统专机的马里兰州安德鲁斯联合基地。
3、摩根士丹利四季报稳超市场预期，四季度营收136.4亿美元，利润33.9亿美元，同比大增51%，调整后每股收益1.92美元。
4、研究显示辉瑞/BioNTech疫苗对英国变种病毒有效。
5、半导体设备制造巨头阿斯麦（ASML）发布业绩，Q4净销售额为42.54亿欧元，市场预期为37.34亿欧元；净利润为13.50亿欧元，市场预期为10.15亿欧元。
6、百世集团回应“在战略评估中考虑出售企业”市场传闻不实，董事长兼CEO周韶宁没有出售公司股份的计划。
7、百度盘前一度涨超4%，消息称百度拟春节后在港上市，确定高盛和中信为其上市保荐团队。
8、奈飞盘前涨超14%，四季度营收增长24%超预期，订阅用户首破2亿人次。

美股时段值得关注的重要事件
1月20日
23:00 加拿大央行利率决议、美国1月NAHB房产市场指数
1月21日
00:30 美国第46任总统就职典礼
05:30 美国至1月15日当周API原油库存"
93,2021-01-20 21:42:10,,财联社1月20日讯，特朗普表示其任内股市达到新高，经济中的一些领域将蒸蒸日上。,财联社1月20日讯，特朗普表示其任内股市达到新高，经济中的一些领域将蒸蒸日上。
94,2021-01-20 21:38:37,春节返乡需14天居家监测 铁路、航空需求大降,【春节返乡需14天居家监测 铁路、航空需求大降】财联社1月20日讯，春节返乡人员需持7日内核酸检测阴性证明，返乡后实行14天居家健康监测。交通部预计2021年全国春运客流比2019年下降超四成；部分春运加开列车停运；一航空票代人士称，今年春运行情不再，其公司订票量仅有2020年同期的五分之一。 (财新),【春节返乡需14天居家监测 铁路、航空需求大降】财联社1月20日讯，春节返乡人员需持7日内核酸检测阴性证明，返乡后实行14天居家健康监测。交通部预计2021年全国春运客流比2019年下降超四成；部分春运加开列车停运；一航空票代人士称，今年春运行情不再，其公司订票量仅有2020年同期的五分之一。 (财新)
95,2021-01-20 21:30:48,晶华新材：公司特种纸业务的业绩增长与限塑令推行无关,【晶华新材：公司特种纸业务的业绩增长与限塑令推行无关】财联社1月20日讯，晶华新材更正业绩预告，公司特种纸业务的业绩增长与限塑令推行无关。目前公司特种纸应用不在限塑令规定的限塑、禁塑范围。,【晶华新材：公司特种纸业务的业绩增长与限塑令推行无关】财联社1月20日讯，晶华新材更正业绩预告，公司特种纸业务的业绩增长与限塑令推行无关。目前公司特种纸应用不在限塑令规定的限塑、禁塑范围。
96,2021-01-20 21:24:44,彭斯18日已经和特朗普道别 不会参加告别仪式,【彭斯18日已经和特朗普道别 不会参加告别仪式】财联社1月20日讯，据美国有线电视新闻网消息，一名消息人士透露，美国副总统彭斯表示，他当地时间18日已经和总统特朗普道别，预计19日上午特朗普离开时他不会出现在白宫，也不会出席特朗普在安德鲁斯空军基地的告别仪式。,【彭斯18日已经和特朗普道别 不会参加告别仪式】财联社1月20日讯，据美国有线电视新闻网消息，一名消息人士透露，美国副总统彭斯表示，他当地时间18日已经和总统特朗普道别，预计19日上午特朗普离开时他不会出现在白宫，也不会出席特朗普在安德鲁斯空军基地的告别仪式。
97,2021-01-20 21:15:36,特朗普离开美国白宫 其总统任期即将结束,【特朗普离开美国白宫 其总统任期即将结束】财联社1月20日讯，据美国有线电视新闻网消息，现任美国总统特朗普和第一夫人梅拉尼娅刚刚乘坐直升机离开白宫，前往安德鲁斯空军基地，他将在那里举行一个简短的告别仪式。据报道，他随后将前往佛罗里达州。,【特朗普离开美国白宫 其总统任期即将结束】财联社1月20日讯，据美国有线电视新闻网消息，现任美国总统特朗普和第一夫人梅拉尼娅刚刚乘坐直升机离开白宫，前往安德鲁斯空军基地，他将在那里举行一个简短的告别仪式。据报道，他随后将前往佛罗里达州。
98,2021-01-20 21:12:05,【风口研报】切入“一仓难求”的海南免税物流市场，这家公司长期成长天花板被打开，分析师给予85%空间,①切入“一仓难求”的海南免税物流市场，这家公司长期成长天花板被打开，分析师给予85%空间；②分析师盯上一家布局试剂、疫苗双赛道高成长标的，2020年业绩增长2倍基础上今年有望再增近1倍。,①切入“一仓难求”的海南免税物流市场，这家公司长期成长天花板被打开，分析师给予85%空间；②分析师盯上一家布局试剂、疫苗双赛道高成长标的，2020年业绩增长2倍基础上今年有望再增近1倍。
